time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
4.811,-0.06,0.94,-0.21,-2.01,-0.44,0.13,-0.14,-1.35,-0.06,978.10
4.83,-0.17,0.93,-0.32,-2.01,-0.44,0.13,-0.14,-1.35,-0.06,978.10
4.831,-0.17,0.93,-0.32,-2.01,-0.44,0.13,-0.10,-0.56,-0.79,978.10
4.832,-0.17,0.93,-0.32,-1.67,-0.53,0.16,-0.10,-0.56,-0.79,978.10
4.866,-0.21,1.02,-0.44,-1.67,-0.53,0.16,-0.10,-0.56,-0.79,978.10
4.871,-0.21,1.02,-0.44,-1.67,-0.53,0.16,-0.10,-0.56,-0.79,978.11
4.873,-0.21,1.02,-0.44,-3.75,0.00,-2.07,-0.10,-0.56,-0.79,978.11
4.875,0.83,1.10,-0.21,-3.75,0.00,-2.07,-0.10,-0.56,-0.79,978.11
4.877,0.83,1.10,-0.21,-3.75,0.00,-2.07,-0.05,-0.74,-1.31,978.11
4.893,2.21,1.11,0.14,-3.75,0.00,-2.07,-0.05,-0.74,-1.31,978.11
4.909,0.54,1.63,0.11,-3.75,0.00,-2.07,-0.05,-0.74,-1.31,978.11
4.91,0.54,1.63,0.11,-3.75,0.00,-2.07,0.06,-2.69,-0.60,978.11
4.911,0.54,1.63,0.11,9.57,2.98,1.40,0.06,-2.69,-0.60,978.11
4.922,0.54,1.63,0.11,9.57,2.98,1.40,0.06,-2.69,-0.60,978.10
4.939,-0.86,1.47,-0.38,9.57,2.98,1.40,0.06,-2.69,-0.60,978.10
4.959,-0.60,0.60,-0.20,9.57,2.98,1.40,0.06,-2.69,-0.60,978.10
4.96,-0.60,0.60,-0.20,9.57,2.98,1.40,0.34,2.23,-1.83,978.10
4.961,-0.60,0.60,-0.20,9.99,2.82,1.35,0.34,2.23,-1.83,978.10
4.968,-0.21,0.63,-0.21,9.99,2.82,1.35,0.34,2.23,-1.83,978.10
4.981,-0.21,0.63,-0.21,9.99,2.82,1.35,0.34,2.23,-1.83,978.09
4.988,-0.17,1.15,-0.42,9.99,2.82,1.35,0.34,2.23,-1.83,978.09
4.989,-0.17,1.15,-0.42,9.99,2.82,1.35,0.62,0.68,-1.95,978.09
4.99,-0.17,1.15,-0.42,-6.32,-0.91,-1.14,0.62,0.68,-1.95,978.09
5.008,-0.53,1.12,-0.28,-6.32,-0.91,-1.14,0.62,0.68,-1.95,978.09
5.031,-0.33,0.87,-0.13,-6.32,-0.91,-1.14,0.62,0.68,-1.95,978.09
5.034,-0.33,0.87,-0.13,-6.32,-0.91,-1.14,0.38,-0.22,-1.07,978.09
5.036,-0.33,0.87,-0.13,-3.75,0.48,-1.09,0.38,-0.22,-1.07,978.09
5.043,-0.33,0.87,-0.13,-3.75,0.48,-1.09,0.38,-0.22,-1.07,978.09
5.052,0.17,1.02,0.01,-3.75,0.48,-1.09,0.38,-0.22,-1.07,978.09
5.093,0.19,1.10,-0.23,-3.75,0.48,-1.09,0.38,-0.22,-1.07,978.09
5.096,0.19,1.10,-0.23,-3.75,0.48,-1.09,0.40,-0.76,-0.62,978.09
5.101,0.19,1.10,-0.23,-3.40,0.50,-0.91,0.40,-0.76,-0.62,978.09
5.102,-0.21,0.99,-0.41,-3.40,0.50,-0.91,0.40,-0.76,-0.62,978.09
5.102,-0.21,0.99,-0.41,-3.40,0.50,-0.91,0.40,-0.76,-0.62,978.09
5.109,-0.21,0.99,-0.41,0.74,0.46,-0.10,0.40,-0.76,-0.62,978.09
5.11,-0.35,0.94,-0.33,0.74,0.46,-0.10,0.40,-0.76,-0.62,978.09
5.11,-0.35,0.94,-0.33,0.74,0.46,-0.10,0.48,-0.37,-0.67,978.09
5.127,-0.10,0.98,-0.24,0.74,0.46,-0.10,0.48,-0.37,-0.67,978.09
5.146,0.14,1.01,-0.25,0.74,0.46,-0.10,0.48,-0.37,-0.67,978.09
5.148,0.14,1.01,-0.25,0.74,0.46,-0.10,0.26,-0.46,-0.36,978.09
5.148,0.14,1.01,-0.25,-0.62,-0.14,-0.60,0.26,-0.46,-0.36,978.09
5.162,0.14,1.01,-0.25,-0.62,-0.14,-0.60,0.26,-0.46,-0.36,978.10
5.165,0.08,0.99,-0.27,-0.62,-0.14,-0.60,0.26,-0.46,-0.36,978.10
5.186,-0.17,0.98,-0.30,-0.62,-0.14,-0.60,0.26,-0.46,-0.36,978.10
5.187,-0.17,0.98,-0.30,-0.62,-0.14,-0.60,0.23,-0.54,-0.30,978.10
5.188,-0.17,0.98,-0.30,-0.45,-0.11,-0.52,0.23,-0.54,-0.30,978.10
5.206,-0.19,0.97,-0.32,-0.45,-0.11,-0.52,0.23,-0.54,-0.30,978.10
5.223,-0.19,0.97,-0.32,-0.45,-0.11,-0.52,0.23,-0.54,-0.30,978.10
5.225,0.02,0.98,-0.28,-0.45,-0.11,-0.52,0.23,-0.54,-0.30,978.10
5.227,0.02,0.98,-0.28,-0.45,-0.11,-0.52,0.19,-0.37,-0.36,978.10
5.229,0.02,0.98,-0.28,-0.18,-0.03,-0.66,0.19,-0.37,-0.36,978.10
5.247,0.02,1.01,-0.27,-0.18,-0.03,-0.66,0.19,-0.37,-0.36,978.10
5.289,-0.11,0.98,-0.30,-0.18,-0.03,-0.66,0.19,-0.37,-0.36,978.10
5.292,-0.11,0.98,-0.30,-0.18,-0.03,-0.66,0.14,-0.54,-0.34,978.10
5.293,-0.11,0.98,-0.30,0.69,0.08,-0.52,0.14,-0.54,-0.34,978.10
5.295,-0.11,0.98,-0.30,0.69,0.08,-0.52,0.14,-0.54,-0.34,978.10
5.3,-0.08,0.98,-0.34,0.69,0.08,-0.52,0.14,-0.54,-0.34,978.10
5.305,-0.01,1.01,-0.28,0.69,0.08,-0.52,0.14,-0.54,-0.34,978.10
5.307,-0.01,1.01,-0.28,0.69,0.08,-0.52,0.09,-0.35,-0.44,978.10
5.309,-0.01,1.01,-0.28,0.87,0.11,-0.49,0.09,-0.35,-0.44,978.10
5.325,0.00,1.01,-0.26,0.87,0.11,-0.49,0.09,-0.35,-0.44,978.10
5.346,0.00,1.01,-0.26,0.87,0.11,-0.49,0.09,-0.35,-0.44,978.10
5.348,-0.01,1.01,-0.27,0.87,0.11,-0.49,0.09,-0.35,-0.44,978.10
5.348,-0.01,1.01,-0.27,0.87,0.11,-0.49,0.06,-0.42,-0.57,978.10
5.349,-0.01,1.01,-0.27,1.04,0.24,-0.57,0.06,-0.42,-0.57,978.10
5.374,-0.02,0.98,-0.28,1.04,0.24,-0.57,0.06,-0.42,-0.57,978.10
5.383,-0.07,0.98,-0.29,1.04,0.24,-0.57,0.06,-0.42,-0.57,978.10
5.384,-0.07,0.98,-0.29,1.04,0.24,-0.57,0.08,-0.36,-0.81,978.10
5.385,-0.07,0.98,-0.29,1.34,0.18,-0.41,0.08,-0.36,-0.81,978.10
5.401,-0.07,0.98,-0.29,1.34,0.18,-0.41,0.08,-0.36,-0.81,978.09
5.404,-0.08,1.01,-0.34,1.34,0.18,-0.41,0.08,-0.36,-0.81,978.09
5.423,-0.11,1.06,-0.29,1.34,0.18,-0.41,0.08,-0.36,-0.81,978.09
5.426,-0.11,1.06,-0.29,1.34,0.18,-0.41,0.08,-0.28,-1.01,978.09
5.428,-0.11,1.06,-0.29,1.72,0.25,-0.40,0.08,-0.28,-1.01,978.09
5.444,-0.02,1.10,-0.26,1.72,0.25,-0.40,0.08,-0.28,-1.01,978.09
5.47,-0.02,1.10,-0.26,1.72,0.25,-0.40,0.08,-0.28,-1.01,978.10
5.474,0.02,1.14,-0.25,1.72,0.25,-0.40,0.08,-0.28,-1.01,978.10
5.476,0.02,1.14,-0.25,1.72,0.25,-0.40,-0.02,-0.20,-1.21,978.10
5.478,0.02,1.14,-0.25,1.77,0.99,-0.59,-0.02,-0.20,-1.21,978.10
5.502,-0.05,1.16,-0.21,1.77,0.99,-0.59,-0.02,-0.20,-1.21,978.10
5.505,-0.06,1.16,-0.18,1.77,0.99,-0.59,-0.02,-0.20,-1.21,978.10
5.506,-0.06,1.16,-0.18,1.77,0.99,-0.59,-0.05,-0.19,-1.61,978.10
5.508,-0.06,1.16,-0.18,2.73,2.11,0.22,-0.05,-0.19,-1.61,978.10
5.521,-0.06,1.16,-0.18,2.73,2.11,0.22,-0.05,-0.19,-1.61,978.08
5.524,-0.05,1.20,-0.31,2.73,2.11,0.22,-0.05,-0.19,-1.61,978.08
5.542,-0.05,1.30,-0.36,2.73,2.11,0.22,-0.05,-0.19,-1.61,978.08
5.544,-0.05,1.30,-0.36,2.73,2.11,0.22,-0.10,-0.30,-2.05,978.08
5.548,-0.05,1.30,-0.36,3.44,2.34,0.15,-0.10,-0.30,-2.05,978.08
5.569,-0.05,1.45,-0.30,3.44,2.34,0.15,-0.10,-0.30,-2.05,978.08
5.609,-0.05,1.45,-0.30,3.44,2.34,0.15,-0.10,-0.30,-2.05,978.07
5.611,-0.05,1.45,-0.30,4.12,4.24,-1.16,-0.10,-0.30,-2.05,978.07
5.611,0.06,1.56,-0.32,4.12,4.24,-1.16,-0.10,-0.30,-2.05,978.07
5.612,0.06,1.56,-0.32,4.12,4.24,-1.16,-0.20,-0.89,-2.43,978.07
5.613,0.18,1.57,-0.38,4.12,4.24,-1.16,-0.20,-0.89,-2.43,978.07
5.621,0.33,1.81,-0.28,4.12,4.24,-1.16,-0.20,-0.89,-2.43,978.07
5.623,0.33,1.81,-0.28,4.12,4.24,-1.16,-0.32,-1.26,-2.66,978.07
5.624,0.33,1.81,-0.28,7.31,7.86,-1.53,-0.32,-1.26,-2.66,978.07
5.64,0.33,1.81,-0.28,7.31,7.86,-1.53,-0.32,-1.26,-2.66,978.06
5.642,0.40,1.78,-0.17,7.31,7.86,-1.53,-0.32,-1.26,-2.66,978.06
5.66,0.08,1.37,-0.31,7.31,7.86,-1.53,-0.32,-1.26,-2.66,978.06
5.662,0.08,1.37,-0.31,7.31,7.86,-1.53,-0.31,-1.29,-2.92,978.06
5.664,0.08,1.37,-0.31,8.16,8.39,-1.90,-0.31,-1.29,-2.92,978.06
5.691,-0.24,1.10,-0.25,8.16,8.39,-1.90,-0.31,-1.29,-2.92,978.06
5.702,-0.24,1.10,-0.25,8.16,8.39,-1.90,-0.31,-1.29,-2.92,978.06
5.703,-0.50,0.93,-0.35,8.16,8.39,-1.90,-0.31,-1.29,-2.92,978.06
5.704,-0.50,0.93,-0.35,8.16,8.39,-1.90,-0.24,0.00,-3.02,978.06
5.705,-0.50,0.93,-0.35,7.85,6.79,-1.13,-0.24,0.00,-3.02,978.06
5.719,-0.73,0.66,-0.56,7.85,6.79,-1.13,-0.24,0.00,-3.02,978.06
5.739,-0.32,0.38,-0.25,7.85,6.79,-1.13,-0.24,0.00,-3.02,978.06
5.741,-0.32,0.38,-0.25,7.85,6.79,-1.13,-0.19,0.84,-2.08,978.06
5.743,-0.32,0.38,-0.25,2.46,-0.05,-2.29,-0.19,0.84,-2.08,978.06
5.766,0.07,0.25,-0.07,2.46,-0.05,-2.29,-0.19,0.84,-2.08,978.06
5.77,0.07,0.25,-0.07,2.46,-0.05,-2.29,-0.19,0.84,-2.08,978.08
5.779,0.48,0.25,-0.08,2.46,-0.05,-2.29,-0.19,0.84,-2.08,978.08
5.78,0.48,0.25,-0.08,2.46,-0.05,-2.29,-0.27,-0.87,0.11,978.08
5.781,0.48,0.25,-0.08,2.44,-0.10,-2.58,-0.27,-0.87,0.11,978.08
5.885,0.29,0.39,-0.14,2.44,-0.10,-2.58,-0.27,-0.87,0.11,978.08
5.886,-0.31,0.52,-0.23,2.44,-0.10,-2.58,-0.27,-0.87,0.11,978.08
5.887,-0.31,0.52,-0.23,2.44,-0.10,-2.58,-0.31,-0.07,1.87,978.08
5.888,-0.31,0.52,-0.23,9.60,-4.13,0.17,-0.31,-0.07,1.87,978.08
5.889,-0.31,0.52,-0.23,9.60,-4.13,0.17,-0.31,-0.07,1.87,978.06
5.89,-0.49,0.56,-0.27,9.60,-4.13,0.17,-0.31,-0.07,1.87,978.06
5.891,-0.28,0.60,-0.27,9.60,-4.13,0.17,-0.31,-0.07,1.87,978.06
5.891,-0.28,0.60,-0.27,9.60,-4.13,0.17,-0.44,1.65,2.87,978.06
5.892,-0.28,0.60,-0.27,2.36,-2.22,-1.11,-0.44,1.65,2.87,978.06
5.892,-0.18,0.69,-0.26,2.36,-2.22,-1.11,-0.44,1.65,2.87,978.06
5.893,-0.18,0.69,-0.26,2.36,-2.22,-1.11,-0.44,1.65,2.87,978.03
5.899,-0.37,0.84,-0.30,2.36,-2.22,-1.11,-0.44,1.65,2.87,978.03
5.901,-0.37,0.84,-0.30,2.36,-2.22,-1.11,-0.42,0.77,3.96,978.03
5.902,-0.37,0.84,-0.30,1.02,-3.01,-1.07,-0.42,0.77,3.96,978.03
5.921,-0.67,0.96,-0.38,1.02,-3.01,-1.07,-0.42,0.77,3.96,978.03
5.946,-0.71,0.94,-0.41,1.02,-3.01,-1.07,-0.42,0.77,3.96,978.03
5.948,-0.71,0.94,-0.41,1.02,-3.01,-1.07,-0.26,0.64,4.69,978.03
5.949,-0.71,0.94,-0.41,-1.10,-1.07,-1.56,-0.26,0.64,4.69,978.03
5.95,-0.71,0.94,-0.41,-1.10,-1.07,-1.56,-0.26,0.64,4.69,978.00
5.956,-0.39,0.92,-0.33,-1.10,-1.07,-1.56,-0.26,0.64,4.69,978.00
5.976,-0.10,1.09,-0.26,-1.10,-1.07,-1.56,-0.26,0.64,4.69,978.00
5.977,-0.10,1.09,-0.26,-1.10,-1.07,-1.56,-0.04,-0.16,5.52,978.00
5.978,-0.10,1.09,-0.26,-3.07,0.03,-1.78,-0.04,-0.16,5.52,978.00
6.002,-0.18,1.32,-0.25,-3.07,0.03,-1.78,-0.04,-0.16,5.52,978.00
6.006,-0.18,1.32,-0.25,-3.07,0.03,-1.78,-0.04,-0.16,5.52,977.99
6.034,-0.43,1.45,-0.21,-3.07,0.03,-1.78,-0.04,-0.16,5.52,977.99
6.036,-0.43,1.45,-0.21,-5.15,0.09,-1.64,-0.04,-0.16,5.52,977.99
6.037,-0.43,1.45,-0.21,-5.15,0.09,-1.64,0.26,-0.60,5.79,977.99
6.039,-0.45,1.51,-0.22,-5.15,0.09,-1.64,0.26,-0.60,5.79,977.99
6.056,-0.37,1.54,-0.19,-5.15,0.09,-1.64,0.26,-0.60,5.79,977.99
6.058,-0.37,1.54,-0.19,-5.15,0.09,-1.64,0.56,0.07,5.44,977.99
6.059,-0.37,1.54,-0.19,-6.58,4.88,-0.37,0.56,0.07,5.44,977.99
6.061,-0.37,1.54,-0.19,-6.58,4.88,-0.37,0.56,0.07,5.44,978.00
6.075,-0.39,1.55,-0.17,-6.58,4.88,-0.37,0.56,0.07,5.44,978.00
6.109,-0.59,1.51,-0.22,-6.58,4.88,-0.37,0.56,0.07,5.44,978.00
6.111,-0.59,1.51,-0.22,-6.58,4.88,-0.37,0.67,0.24,4.03,978.00
6.112,-0.59,1.51,-0.22,-8.82,6.48,0.14,0.67,0.24,4.03,978.00
6.117,-0.89,1.35,-0.23,-8.82,6.48,0.14,0.67,0.24,4.03,978.00
6.119,-0.89,1.35,-0.23,-8.82,6.48,0.14,0.67,0.24,4.03,978.03
6.134,-1.00,1.11,-0.26,-8.82,6.48,0.14,0.67,0.24,4.03,978.03
6.135,-1.00,1.11,-0.26,-8.82,6.48,0.14,0.47,0.97,1.25,978.03
6.136,-1.00,1.11,-0.26,-9.16,6.63,0.11,0.47,0.97,1.25,978.03
6.154,-0.83,1.16,-0.20,-9.16,6.63,0.11,0.47,0.97,1.25,978.03
6.188,-0.75,1.12,-0.21,-9.16,6.63,0.11,0.47,0.97,1.25,978.03
6.19,-0.75,1.12,-0.21,-9.16,6.63,0.11,0.22,0.75,-1.88,978.03
6.191,-0.75,1.12,-0.21,-12.79,3.06,-0.31,0.22,0.75,-1.88,978.03
6.209,-0.75,1.12,-0.21,-12.79,3.06,-0.31,0.22,0.75,-1.88,978.04
6.21,-0.17,1.11,-0.46,-12.79,3.06,-0.31,0.22,0.75,-1.88,978.04
6.215,3.27,1.16,0.31,-12.79,3.06,-0.31,0.22,0.75,-1.88,978.04
6.218,3.27,1.16,0.31,-12.79,3.06,-0.31,0.10,-0.03,-2.56,978.04
6.22,3.27,1.16,0.31,4.57,1.94,0.75,0.10,-0.03,-2.56,978.04
6.234,1.35,1.57,1.01,4.57,1.94,0.75,0.10,-0.03,-2.56,978.04
6.238,1.35,1.57,1.01,4.57,1.94,0.75,0.10,-0.03,-2.56,978.05
6.254,-1.78,1.88,-0.32,4.57,1.94,0.75,0.10,-0.03,-2.56,978.05
6.257,-1.78,1.88,-0.32,4.57,1.94,0.75,-0.23,-0.23,-1.98,978.05
6.259,-1.78,1.88,-0.32,5.22,1.68,0.68,-0.23,-0.23,-1.98,978.05
6.287,-1.18,0.82,-0.74,5.22,1.68,0.68,-0.23,-0.23,-1.98,978.05
6.293,-0.39,0.57,-0.42,5.22,1.68,0.68,-0.23,-0.23,-1.98,978.05
6.294,-0.39,0.57,-0.42,5.22,1.68,0.68,0.42,4.47,-2.76,978.05
6.296,-0.39,0.57,-0.42,-6.85,4.27,1.53,0.42,4.47,-2.76,978.05
6.298,-0.39,0.57,-0.42,-6.85,4.27,1.53,0.42,4.47,-2.76,978.05
6.325,-0.15,1.03,-0.66,-6.85,4.27,1.53,0.42,4.47,-2.76,978.05
6.336,-0.43,1.22,-0.48,-6.85,4.27,1.53,0.42,4.47,-2.76,978.05
6.339,-0.43,1.22,-0.48,-6.85,4.27,1.53,0.79,-0.64,-2.29,978.05
6.341,-0.43,1.22,-0.48,-3.75,-0.50,-3.06,0.79,-0.64,-2.29,978.05
6.353,-1.01,0.94,0.13,-3.75,-0.50,-3.06,0.79,-0.64,-2.29,978.05
6.359,-1.01,0.94,0.13,-3.75,-0.50,-3.06,0.79,-0.64,-2.29,978.06
6.391,-0.14,0.89,-0.14,-3.75,-0.50,-3.06,0.79,-0.64,-2.29,978.06
6.398,-0.14,0.89,-0.14,-3.75,-0.50,-3.06,0.12,-0.68,-1.40,978.06
6.4,-0.14,0.89,-0.14,-3.11,-0.50,-2.96,0.12,-0.68,-1.40,978.06
6.402,0.52,1.15,-0.26,-3.11,-0.50,-2.96,0.12,-0.68,-1.40,978.06
6.432,0.10,1.07,-0.18,-3.11,-0.50,-2.96,0.12,-0.68,-1.40,978.06
6.435,0.10,1.07,-0.18,-3.11,-0.50,-2.96,0.30,-1.26,-0.72,978.06
6.437,0.10,1.07,-0.18,-1.57,0.03,1.37,0.30,-1.26,-0.72,978.06
6.44,0.10,1.07,-0.18,-1.57,0.03,1.37,0.30,-1.26,-0.72,978.05
6.441,-0.53,0.88,-0.34,-1.57,0.03,1.37,0.30,-1.26,-0.72,978.05
6.451,-0.58,0.87,-0.35,-1.57,0.03,1.37,0.30,-1.26,-0.72,978.05
6.452,-0.58,0.87,-0.35,-1.57,0.03,1.37,0.23,-0.07,-0.96,978.05
6.453,-0.58,0.87,-0.35,-2.46,-0.40,-0.53,0.23,-0.07,-0.96,978.05
6.478,-0.06,0.99,-0.23,-2.46,-0.40,-0.53,0.23,-0.07,-0.96,978.05
6.481,-0.06,0.99,-0.23,-2.46,-0.40,-0.53,0.23,-0.07,-0.96,978.04
6.515,0.16,1.02,-0.25,-2.46,-0.40,-0.53,0.23,-0.07,-0.96,978.04
6.517,0.16,1.02,-0.25,-2.46,-0.40,-0.53,0.18,-0.62,-0.40,978.04
6.518,0.16,1.02,-0.25,-2.22,-0.36,-0.48,0.18,-0.62,-0.40,978.04
6.518,-0.09,0.95,-0.30,-2.22,-0.36,-0.48,0.18,-0.62,-0.40,978.04
6.528,-0.15,0.94,-0.33,-2.22,-0.36,-0.48,0.18,-0.62,-0.40,978.04
6.529,-0.15,0.94,-0.33,-2.22,-0.36,-0.48,0.16,-0.63,-0.42,978.04
6.53,-0.15,0.94,-0.33,1.37,0.11,-0.15,0.16,-0.63,-0.42,978.04
6.536,-0.15,0.94,-0.33,1.37,0.11,-0.15,0.16,-0.63,-0.42,978.04
6.569,-0.06,0.96,-0.34,1.37,0.11,-0.15,0.16,-0.63,-0.42,978.04
6.574,0.02,1.00,-0.31,1.37,0.11,-0.15,0.16,-0.63,-0.42,978.04
6.576,0.02,1.00,-0.31,1.37,0.11,-0.15,0.07,-0.31,-0.63,978.04
6.578,0.02,1.00,-0.31,0.94,-0.06,-0.74,0.07,-0.31,-0.63,978.04
6.611,-0.03,1.03,-0.25,0.94,-0.06,-0.74,0.07,-0.31,-0.63,978.04
6.613,-0.03,1.03,-0.25,0.94,-0.06,-0.74,0.07,-0.31,-0.63,978.04
6.616,-0.13,1.01,-0.25,0.94,-0.06,-0.74,0.07,-0.31,-0.63,978.04
6.617,-0.13,1.01,-0.25,0.94,-0.06,-0.74,-0.02,-0.13,-0.81,978.04
6.617,-0.13,1.01,-0.25,1.24,-0.00,-0.74,-0.02,-0.13,-0.81,978.04
6.628,-0.12,1.00,-0.27,1.24,-0.00,-0.74,-0.02,-0.13,-0.81,978.04
6.651,-0.12,1.04,-0.30,1.24,-0.00,-0.74,-0.02,-0.13,-0.81,978.04
6.654,-0.12,1.04,-0.30,1.24,-0.00,-0.74,-0.00,0.07,-1.00,978.04
6.657,-0.12,1.04,-0.30,1.28,0.54,-0.11,-0.00,0.07,-1.00,978.04
6.659,-0.12,1.04,-0.30,1.28,0.54,-0.11,-0.00,0.07,-1.00,978.04
6.688,-0.04,1.12,-0.28,1.28,0.54,-0.11,-0.00,0.07,-1.00,978.04
6.692,-0.01,1.15,-0.25,1.28,0.54,-0.11,-0.00,0.07,-1.00,978.04
6.694,-0.01,1.15,-0.25,1.28,0.54,-0.11,0.00,-0.23,-1.20,978.04
6.697,-0.01,1.15,-0.25,2.06,1.52,-0.33,0.00,-0.23,-1.20,978.04
6.74,-0.02,1.17,-0.28,2.06,1.52,-0.33,0.00,-0.23,-1.20,978.04
6.743,-0.02,1.17,-0.28,2.06,1.52,-0.33,0.00,-0.23,-1.20,978.05
6.746,-0.03,1.23,-0.20,2.06,1.52,-0.33,0.00,-0.23,-1.20,978.05
6.747,-0.03,1.23,-0.20,2.06,1.52,-0.33,-0.07,-0.27,-1.56,978.05
6.749,-0.03,1.23,-0.20,2.61,1.66,-0.38,-0.07,-0.27,-1.56,978.05
6.751,0.01,1.25,-0.14,2.61,1.66,-0.38,-0.07,-0.27,-1.56,978.05
6.775,0.06,1.29,-0.21,2.61,1.66,-0.38,-0.07,-0.27,-1.56,978.05
6.777,0.06,1.29,-0.21,2.61,1.66,-0.38,-0.14,-0.37,-2.04,978.05
6.779,0.06,1.29,-0.21,3.74,3.03,0.24,-0.14,-0.37,-2.04,978.05
6.78,0.06,1.29,-0.21,3.74,3.03,0.24,-0.14,-0.37,-2.04,978.06
6.81,0.04,1.37,-0.31,3.74,3.03,0.24,-0.14,-0.37,-2.04,978.06
6.812,0.01,1.49,-0.40,3.74,3.03,0.24,-0.14,-0.37,-2.04,978.06
6.814,0.01,1.49,-0.40,5.10,4.95,-0.90,-0.14,-0.37,-2.04,978.06
6.816,0.01,1.49,-0.40,5.10,4.95,-0.90,-0.23,-0.52,-2.58,978.06
6.825,0.05,1.67,-0.48,5.10,4.95,-0.90,-0.23,-0.52,-2.58,978.06
6.836,0.05,1.67,-0.48,5.10,4.95,-0.90,-0.23,-0.52,-2.58,978.08
6.845,0.29,1.86,-0.44,5.10,4.95,-0.90,-0.23,-0.52,-2.58,978.08
6.846,0.29,1.86,-0.44,5.10,4.95,-0.90,-0.41,-1.08,-2.87,978.08
6.847,0.29,1.86,-0.44,6.03,5.42,-1.24,-0.41,-1.08,-2.87,978.08
6.871,0.49,1.95,-0.18,6.03,5.42,-1.24,-0.41,-1.08,-2.87,978.08
6.906,0.10,1.53,-0.17,6.03,5.42,-1.24,-0.41,-1.08,-2.87,978.08
6.91,0.10,1.53,-0.17,6.03,5.42,-1.24,-0.40,-2.07,-2.96,978.08
6.913,0.10,1.53,-0.17,9.23,10.30,-2.40,-0.40,-2.07,-2.96,978.08
6.916,0.10,1.53,-0.17,9.23,10.30,-2.40,-0.40,-2.07,-2.96,978.07
6.918,-0.19,1.15,-0.21,9.23,10.30,-2.40,-0.40,-2.07,-2.96,978.07
6.925,-0.39,0.84,-0.31,9.23,10.30,-2.40,-0.40,-2.07,-2.96,978.07
6.929,-0.39,0.84,-0.31,9.23,10.30,-2.40,-0.20,-0.52,-2.96,978.07
6.93,-0.39,0.84,-0.31,5.72,4.60,-1.26,-0.20,-0.52,-2.96,978.07
6.945,-0.84,0.53,-0.47,5.72,4.60,-1.26,-0.20,-0.52,-2.96,978.07
6.969,-0.84,0.53,-0.47,5.72,4.60,-1.26,-0.20,-0.52,-2.96,978.07
6.973,-0.66,0.37,-0.29,5.72,4.60,-1.26,-0.20,-0.52,-2.96,978.07
6.975,-0.66,0.37,-0.29,5.72,4.60,-1.26,-0.07,0.99,-2.05,978.07
6.977,-0.66,0.37,-0.29,6.11,5.12,-0.96,-0.07,0.99,-2.05,978.07
7.012,-0.14,0.22,-0.06,6.11,5.12,-0.96,-0.07,0.99,-2.05,978.07
7.015,0.56,0.09,0.00,6.11,5.12,-0.96,-0.07,0.99,-2.05,978.07
7.015,0.56,0.09,0.00,6.11,5.12,-0.96,-0.07,-0.82,0.12,978.07
7.016,0.56,0.09,0.00,2.28,-2.70,-1.62,-0.07,-0.82,0.12,978.07
7.017,0.56,0.09,0.00,2.28,-2.70,-1.62,-0.07,-0.82,0.12,978.06
7.023,0.51,0.19,-0.08,2.28,-2.70,-1.62,-0.07,-0.82,0.12,978.06
7.044,-0.15,0.48,-0.15,2.28,-2.70,-1.62,-0.07,-0.82,0.12,978.06
7.045,-0.15,0.48,-0.15,2.28,-2.70,-1.62,-0.06,-0.42,1.94,978.06
7.046,-0.15,0.48,-0.15,10.01,-4.32,0.16,-0.06,-0.42,1.94,978.06
7.063,-0.60,0.61,-0.28,10.01,-4.32,0.16,-0.06,-0.42,1.94,978.06
7.085,-0.60,0.61,-0.28,10.01,-4.32,0.16,-0.06,-0.42,1.94,978.05
7.086,-0.54,0.62,-0.30,10.01,-4.32,0.16,-0.06,-0.42,1.94,978.05
7.087,-0.54,0.62,-0.30,10.01,-4.32,0.16,-0.27,2.10,2.80,978.05
7.088,-0.54,0.62,-0.30,8.96,-4.97,0.61,-0.27,2.10,2.80,978.05
7.102,-0.17,0.64,-0.24,8.96,-4.97,0.61,-0.27,2.10,2.80,978.05
7.122,-0.14,0.76,-0.30,8.96,-4.97,0.61,-0.27,2.10,2.80,978.05
7.125,-0.14,0.76,-0.30,8.96,-4.97,0.61,-0.33,1.13,4.05,978.05
7.127,-0.14,0.76,-0.30,0.30,-2.20,-1.16,-0.33,1.13,4.05,978.05
7.138,-0.14,0.76,-0.30,0.30,-2.20,-1.16,-0.33,1.13,4.05,978.03
7.142,-0.51,0.93,-0.36,0.30,-2.20,-1.16,-0.33,1.13,4.05,978.03
7.162,-0.51,0.93,-0.36,-1.82,-0.15,-1.77,-0.33,1.13,4.05,978.03
7.165,-0.81,1.03,-0.36,-1.82,-0.15,-1.77,-0.33,1.13,4.05,978.03
7.168,-0.81,1.03,-0.36,-1.82,-0.15,-1.77,-0.18,0.47,4.79,978.03
7.186,-0.68,0.96,-0.38,-1.82,-0.15,-1.77,-0.18,0.47,4.79,978.03
7.195,-0.68,0.96,-0.38,-1.82,-0.15,-1.77,-0.18,0.47,4.79,978.01
7.226,-0.68,0.96,-0.38,-3.80,-0.57,-1.74,-0.18,0.47,4.79,978.01
7.229,-0.28,1.02,-0.31,-3.80,-0.57,-1.74,-0.18,0.47,4.79,978.01
7.232,-0.28,1.02,-0.31,-3.80,-0.57,-1.74,0.07,-0.45,5.66,978.01
